user_id,cart_time
5178c455-2447-4c54-bb1a-9be2cb22fd81,2017-03-21 10:04:00
d8deb0f2-70d4-470a-b815-aea9c2118859,2017-06-09 05:10:00
99ad37b5-30b1-4a06-ad47-d9d2d60cdb07,2017-02-20 10:55:00
9728da83-c09c-41ab-9340-917927565983,2017-11-13 05:25:00
f841cfcb-96fa-4ed1-b391-97fa72b54a8c,2017-06-11 07:48:00
8ac089b9-810f-4184-ae0e-e4beafb537e5,2017-04-22 16:43:00
c62fdf2f-3b30-4624-8463-d3961e687997,2017-11-21 22:57:00
7c23950a-b8aa-49be-91c1-1542e3851f30,2017-06-27 02:02:00
980e289f-345b-4283-b3b2-d84afac96106,2017-01-01 03:58:00
0b69d940-dd3c-4851-88dd-8044f4be13d2,2017-11-17 02:41:00
1da93dbb-5a18-4859-b755-be6e673325f4,2017-01-25 10:25:00
35b4f717-4b4a-49ef-8926-8a46b2732fc8,2017-09-24 06:41:00
a95eac07-7634-469c-9e55-086683c54e2b,2017-03-15 20:07:00
fc3bd8b7-4ce7-4c46-90a7-373d0a8a3e00,2017-10-03 16:35:00
c258fa87-346e-447b-9ac8-e2cf018344ba,2017-01-06 17:20:00
a7ae6c6d-8104-424c-a458-6fb461a2394f,2017-06-27 23:30:00
81684ae5-0203-4312-8d31-8e71e35b28d7,2017-09-25 06:36:00
46a3186d-7f5a-4ab9-87af-84d05bfd4867,2017-06-11 11:22:00
f13513db-1fd1-4794-a352-07aa89029f7f,2017-04-26 23:55:00
4b4bc391-749e-4b90-ab8f-4f6e3c84d6dc,2017-11-20 20:18:00
1da93dbb-5a18-4859-b755-be6e673325f4,2017-01-25 10:30:00
8fac45c9-8d29-45e0-a07e-c892ca19387a,2017-04-02 03:17:00
d26c4c41-33ca-46e5-a867-024a2fa77f13,2017-02-07 12:10:00
9604ca1f-a7d0-4101-9449-4ea3c0514c71,2017-02-14 22:05:00
b4c6d8df-2307-4615-aa3e-910b774fc886,2017-11-25 17:29:00
117cada5-b6c9-44ae-b08e-65a047a0b896,2017-09-06 06:14:00
3c19aaa6-9545-4c29-a712-358a194c8f50,2017-04-14 13:39:00
a58203bf-5064-484c-9243-5153c8dc5a60,2017-09-14 20:48:00
ab0125fc-9493-4f59-ad70-24ad264a3a0c,2017-11-18 03:33:00
62b62270-187a-465d-b06f-72a285a3aaef,2017-02-21 15:52:00
5fdb6f57-8175-4d46-a764-63b88e5c0c37,2017-11-20 17:05:00
fa7d9c90-7d4a-4504-a120-8e5241ebda44,2017-08-14 15:11:00
71b3afa9-5560-49db-9525-0274dadb8f35,2017-11-09 17:00:00
5553b67d-94dd-4e18-b737-ee79ff65e9f1,2017-11-02 01:07:00
61916219-9600-4c72-93fc-666dd9285fb9,2017-01-04 05:23:00
9a0fc8a0-edcd-4771-989f-6358840f7e5a,2017-03-26 05:45:00
0f9c4be6-1b4f-4500-aebc-73e46a09c52e,2017-02-10 11:39:00
3fa587dc-f181-4489-b3a2-888ccb256c74,2017-09-02 22:53:00
05b44764-bb83-4b08-b3ff-c6b31d4e31d3,2017-03-19 19:45:00
460258dc-0c80-46f1-854d-79ae163c9e2c,2017-03-10 11:37:00
899e294f-ccbe-4825-86a8-200495a46280,2017-10-12 12:37:00
bf144bd6-4681-4edb-81b9-df31ee275211,2017-07-22 09:07:00
30f6ef81-ed61-4201-8f95-870cf046dbb6,2017-10-09 08:36:00
f92f639e-5229-4fd5-a1cb-76105d56441f,2017-02-25 18:12:00
79688cdf-3c19-49b9-97bf-33c63a48dd3d,2017-08-09 11:30:00
2f7db6d3-a517-4e6f-ac3b-e3b9fb733bba,2017-01-12 15:22:00
3c19aaa6-9545-4c29-a712-358a194c8f50,2017-04-14 13:30:00
f013e50c-ff8a-4391-96d9-d5fe449b70f7,2017-09-02 00:14:00
f38070cb-207b-4739-908a-f8422ecce9e9,2017-09-17 22:25:00
d6ca0038-2d0a-48a3-8ce6-87cdfc59477e,2017-09-12 01:39:00
123e7424-5c8a-4a4f-a387-57bba741f175,2017-04-19 04:50:00
d4967198-245a-4130-be24-d8dee88d5a06,2017-10-24 14:07:00
9313a364-1680-41b4-a8f3-91a8ac3cd7b4,2017-04-15 12:47:00
22855b9d-02a8-4c1b-8edd-1d62332616b9,2017-09-02 02:26:00
52954d41-2bea-425e-87ac-4f67f0f36824,2017-07-04 12:17:00
c0c43343-c337-4ba9-8df7-d2ec441d8823,2017-01-11 12:49:00
105d85c2-4872-4435-8d77-8025505faa36,2017-10-20 13:05:00
21dec5fa-999a-45c5-b59b-18a1ee161379,2017-03-17 12:37:00
ed9a1fdd-07ed-430b-9289-6b80ff6168c4,2017-03-01 04:56:00
dc5d8fe9-3321-4c86-b66d-7c343decdc4a,2017-09-13 13:30:00
e0b8ba10-6c24-485f-a43b-e2ebc0aaaad5,2017-05-20 12:21:00
b8898ecd-c26f-4a43-9caa-23cfdf924e68,2017-04-03 13:44:00
244662c9-11f4-4073-a235-a1f62eda4feb,2017-02-21 21:07:00
448cc333-d516-46ff-90c8-95ed58bf66af,2017-06-02 19:41:00
1878d28f-c1f8-4de5-b0a0-dc15bb0d29f8,2017-05-02 03:14:00
a4a177a7-385a-4dd8-8e2a-cc4bdbc9967f,2017-01-18 05:40:00
adcf4eb4-4405-4f0e-b140-d76f336e880d,2017-11-22 17:22:00
66f7119c-130f-416c-a8a2-e5e284722461,2017-02-10 09:44:00
0fe7eefc-a294-44c3-b462-d78ae2016ccc,2017-10-22 16:54:00
2faac6a9-974c-49fb-b815-44f3a5fc06e1,2017-03-27 21:54:00
8c9652fe-03a8-4c13-9397-4e583ac83265,2017-08-09 04:53:00
6e0b2d60-4027-4d9a-babd-0e7d40859fb1,2017-08-20 08:31:00
009270e0-1d69-4090-9f9a-b0b874b7e6e0,2017-03-01 09:17:00
a0054186-66b5-49bb-896f-e1ada8178fb3,2017-06-20 12:56:00
a6065ad4-33a7-4ea3-a963-f04c34cea262,2017-04-11 07:50:00
158f8778-12f8-49f8-af6a-17035455b571,2017-11-21 20:24:00
d7d096d5-39d4-4992-aa6c-864d3288f2ec,2017-05-03 11:07:00
a6065ad4-33a7-4ea3-a963-f04c34cea262,2017-04-11 07:44:00
8e5273d1-0eb4-4e56-92cb-b6d0e6a4da6e,2017-09-05 23:28:00
f84d6a17-dad9-4820-967c-d1ee33f1cd17,2017-04-23 19:10:00
4b04c692-d814-45bd-854a-000e0ef4e92a,2017-06-20 16:34:00
3a1b33a6-6a1c-42eb-9b97-423efd110c5c,2017-11-13 05:08:00
d00bf070-bc91-47b9-a6a2-cd68421cda1c,2017-10-10 18:01:00
f46c88d0-2441-40a8-97fe-6841ff6f050d,2017-09-06 09:02:00
52a0e755-f8f6-4ce2-971b-64480d1aa4c8,2017-02-03 06:02:00
36490e24-bb36-4989-8343-2320fdf79105,2017-11-20 04:24:00
327f4d8f-285d-4fda-b4d2-b0ff90e3b312,2017-10-16 13:31:00
b96a513a-eaad-4e2b-9949-6725c058c672,2017-08-09 19:54:00
c4d2a524-6db2-4327-8a52-f2d6a473b65f,2017-03-10 11:17:00
697b2fcd-3179-4037-997a-dd6667c4c212,2017-05-23 13:07:00
4b4bc391-749e-4b90-ab8f-4f6e3c84d6dc,2017-11-20 20:04:00
509c5ee0-778d-4ecf-8640-07b8d7112a97,2017-03-01 23:57:00
12431684-c5ef-4d88-8a91-7ed890099837,2017-01-16 13:54:00
712cd927-1ea7-4dc1-955a-5a48445da700,2017-06-19 08:50:00
15b927f2-45ae-4e8e-8b8b-1ed4db1cd8c8,2017-11-21 04:02:00
e98ea2c9-9599-4613-946b-cccf07e121fd,2017-02-26 15:26:00
944b21e6-93bb-4a96-93c3-f1e94fae82ef,2017-07-10 16:11:00
dd852eb4-4fdd-4135-b9cb-bb7ed847b25d,2017-02-13 05:32:00
6171d55a-f8f2-4638-a015-f2790b5e872a,2017-02-13 14:38:00
21dec5fa-999a-45c5-b59b-18a1ee161379,2017-03-17 12:31:00
1f117a3f-5b5e-42ab-9dd6-42ade85771d2,2017-08-13 09:30:00
c0f7b61c-30f7-45ac-9e3e-6359557b3a68,2017-08-13 11:58:00
23dde207-f790-4824-9670-731b2229e218,2017-05-22 21:16:00
1624d619-9af8-4466-a480-69a50dc86ae2,2017-08-02 17:16:00
d12a0748-b512-4b9e-b85a-a5ffa8e67680,2017-01-14 09:04:00
f61c682c-adcf-4b18-98d8-7f28eef0b13c,2017-09-26 11:01:00
c504ff0d-eefe-472b-826c-471142311857,2017-05-02 07:26:00
313e8208-8b43-4ecc-8331-b0a69cd66990,2017-05-21 17:39:00
48c3f589-521d-46fe-9d56-ccc3dbd6295d,2017-06-18 17:21:00
88f0bf54-b0ba-4f80-82f0-38981577336e,2017-10-19 08:50:00
4b04c692-d814-45bd-854a-000e0ef4e92a,2017-06-20 16:42:00
5565358d-c9c2-4491-8299-78f0428521dc,2017-01-11 18:17:00
3c39f4b9-a3a4-4f6a-8bc5-80b7a19483f7,2017-08-01 10:03:00
f9937420-d524-4b5c-a68d-ca065b3046b1,2017-08-17 10:19:00
826c2a3e-9cab-4040-bd46-bc9c780df924,2017-07-10 17:00:00
00dc3f04-1b70-4654-ba74-cf6d34ca7141,2017-02-05 11:13:00
1bcaec9a-5150-469e-bc33-2a974c2ba0a6,2017-08-05 08:45:00
699acf1d-b5e0-4573-a54b-97ecd4c93572,2017-08-19 08:32:00
72bcc300-672d-4587-aa7f-ab6e04269c0f,2017-08-13 13:03:00
33c425d4-77e7-4247-8121-df15a36ef261,2017-11-23 17:06:00
27f239bc-c30a-4e1d-8983-3358e650976a,2017-05-22 17:51:00
c11afe78-acda-4dbd-a7f4-96d0b32d0b19,2017-03-04 08:32:00
f13513db-1fd1-4794-a352-07aa89029f7f,2017-04-26 23:38:00
e32feef4-00e4-4b81-89a8-9280ba6ab075,2017-05-22 15:21:00
adcf4eb4-4405-4f0e-b140-d76f336e880d,2017-11-22 17:21:00
49163a23-6380-430b-a3ff-1b0679fa555b,2017-09-06 03:52:00
76b71c21-8735-4704-8fa7-93e46c5e7b8b,2017-04-02 21:18:00
b96a513a-eaad-4e2b-9949-6725c058c672,2017-08-09 20:05:00
ae3469cf-58c3-4190-8591-7658e64b222e,2017-09-20 02:55:00
04eaa41a-e9d0-4d10-a01b-8f21ec2337cd,2017-05-11 04:06:00
60e81b40-1380-4c3a-a20f-1a366183891a,2017-02-06 11:07:00
44a337bb-896e-4d89-a60c-9675d107e3ed,2017-07-08 10:14:00
278c0f3c-d092-4e7f-b97b-97cc9d57c1c2,2017-01-05 02:14:00
2657ef89-00e3-45b8-b974-ac53a8bcbfc2,2017-04-03 14:27:00
2306eeeb-3b33-46bb-87d0-6827e628049a,2017-05-04 10:12:00
d26c4c41-33ca-46e5-a867-024a2fa77f13,2017-02-07 12:20:00
3d00234a-545d-494b-b3bc-88df9d0eb512,2017-01-26 13:16:00
17283677-8ee9-4f69-9932-989f91377c6f,2017-10-09 05:35:00
ba2c0a44-dbd5-474e-a76d-798586922263,2017-08-18 05:39:00
6dd3b125-debf-40b9-b4a9-8b598f3219aa,2017-07-13 04:23:00
0d7dd72a-4671-4d44-abaa-45497615bfcd,2017-02-19 21:20:00
6d465f01-c7fe-44d0-96ea-38743b26b46a,2017-05-12 13:17:00
8fac45c9-8d29-45e0-a07e-c892ca19387a,2017-04-02 03:18:00
eecd8449-46a4-416c-a149-5a8d86ff7b46,2017-10-07 01:39:00
8e5273d1-0eb4-4e56-92cb-b6d0e6a4da6e,2017-09-05 23:29:00
9c58d62a-7611-4996-b689-c52905e3e364,2017-08-03 12:33:00
a4555e1c-aaf2-440c-8cac-5f2436cdc68d,2017-04-24 09:59:00
3775c9cb-412f-40c0-b7db-4837f446183b,2017-03-07 22:53:00
745fc80f-455a-4558-8f27-452b983dde08,2017-07-13 04:29:00
1b804ab0-2112-4967-b6c8-55080b74152b,2017-07-10 04:55:00
fb883122-7cdc-4b9d-b67c-8edc68220ae2,2017-09-18 19:50:00
e0e23691-e6dd-4f7e-b975-3fd11896023f,2017-07-24 08:39:00
972baac9-a0e6-4136-b747-540cf167f1fe,2017-03-26 03:11:00
4c62db67-4ba0-43da-878a-92a3e5122f2b,2017-08-23 22:25:00
6ae129ad-fb4a-477d-8479-b1b0e7687b4f,2017-01-22 06:49:00
1cd0418d-64da-4da1-a88c-050b9f264d43,2017-05-12 14:03:00
ccc2d9e7-9405-427b-ac83-be5259a48705,2017-07-16 06:35:00
74d83409-19cc-4ba7-90b7-65d3ef271116,2017-05-18 03:55:00
cb3ad392-baeb-4e28-a673-eaaf4bac68a4,2017-04-10 20:49:00
18022519-056b-4270-b777-643baa5aeb95,2017-09-14 17:20:00
89fe330a-8966-4756-8f7c-3bdbcd47279a,2017-04-20 15:55:00
c56f6b3e-b32a-456a-8a55-2fa3ccca3782,2017-10-04 11:29:00
0b69d940-dd3c-4851-88dd-8044f4be13d2,2017-11-17 02:40:00
6e0b2d60-4027-4d9a-babd-0e7d40859fb1,2017-08-20 08:49:00
0d47febd-a7dc-487f-a65a-698c62ab8696,2017-08-14 01:42:00
dc5d8fe9-3321-4c86-b66d-7c343decdc4a,2017-09-13 13:20:00
ee628d53-ea63-448a-85f4-5cbf4b846fb2,2017-03-12 14:16:00
49366b24-0d6f-467f-8c53-af7720e87cdf,2017-07-01 02:37:00
a891bf43-8154-41bc-a18c-45d427d33755,2017-07-01 08:21:00
70688015-a755-4b8a-a963-3528d85c8048,2017-09-24 07:35:00
89feb5c3-c04a-46bd-a8db-5fff182539b2,2017-06-06 13:29:00
1e8e11d0-a5e0-429d-ac6e-f7828f5325bb,2017-11-24 05:03:00
bb193c82-718f-42a6-bf8b-7c112433c8df,2017-09-07 22:50:00
dddd39ac-143d-41a4-b0bf-3615b4b251c6,2017-03-03 15:32:00
02e684ae-a448-408f-a9ff-dcb4a5c99aac,2017-09-05 07:57:00
1cd0418d-64da-4da1-a88c-050b9f264d43,2017-05-12 13:36:00
a5dbb25f-3c36-4103-9030-9f7c6241cd8d,2017-01-22 14:37:00
3b00ceeb-7658-4520-af14-946f5fdc38c6,2017-07-18 17:47:00
3df02ca8-b43a-4582-a937-bc531de700d6,2017-02-19 04:51:00
8e5273d1-0eb4-4e56-92cb-b6d0e6a4da6e,2017-09-05 23:41:00
977fbc1d-1cea-4935-b16e-026fda4498c9,2017-09-15 11:06:00
272ed260-780c-4f0b-bdfd-cd4a4e56a89a,2017-03-04 04:10:00
59159d2c-c119-46d8-9406-8e5dd0a6d60a,2017-02-26 13:39:00
a6ded113-aae9-4661-ac12-dad1734e81e3,2017-04-24 19:21:00
96a911ae-cd1d-4a5b-a1c8-e49e95d39ce7,2017-07-10 17:15:00
46e5ace7-43dc-4c13-92ff-260ecade677f,2017-09-18 19:34:00
caaad819-a4ff-4fe6-afd9-d75e90a46838,2017-11-21 21:20:00
9c3ea739-7968-429c-87f6-f213ef7b9fcb,2017-04-16 21:09:00
e1a8574d-1975-4c6a-8020-b3469e4995a5,2017-10-01 20:43:00
1966a6ad-9aa5-4cd3-9a68-35605a1e53f6,2017-10-05 03:33:00
bf144bd6-4681-4edb-81b9-df31ee275211,2017-07-22 09:18:00
49d04162-a920-4823-a1f0-9764768c19d1,2017-10-10 10:55:00
bf63c84b-53b7-45f6-9dc5-723087c31c1a,2017-04-12 01:34:00
e2303c6e-3c10-4129-aa4d-6885a6918aba,2017-11-20 19:20:00
952be3a5-9240-484f-845c-a6b2cbed72ee,2017-05-02 05:40:00
59d2b685-383a-4fce-a325-35d985713a8b,2017-01-20 03:58:00
a1203970-92ae-4fc7-843e-e1740c1be9d5,2017-11-12 23:07:00
55de53ae-89f6-43ff-a26d-df284678aca1,2017-03-17 19:56:00
0ea4cc68-dae4-4e35-b3e0-f0889932e1b5,2017-05-12 08:53:00
20da6a89-e211-4ea9-99bb-e2e62f03d213,2017-10-12 17:34:00
05b44764-bb83-4b08-b3ff-c6b31d4e31d3,2017-03-19 19:52:00